x,y,yaw
-8.357714212152062672e+00,-2.407663603920942030e+00,-4.860671298421411102e+00
-8.343934183701936291e+00,-2.304025225847991187e+00,-4.873357204060565273e+00
-8.323353063288228881e+00,-2.191813764269853859e+00,-4.880597221353568216e+00
-8.302771942874521471e+00,-2.079602302691710314e+00,-4.887837238646571159e+00
-8.282190822460814061e+00,-1.967390841113572986e+00,-4.895077255939574101e+00
-8.261609702047106651e+00,-1.855179379535435658e+00,-4.902317273232577044e+00
-8.241028581633399241e+00,-1.742967917957292112e+00,-4.909557290525579987e+00
-8.216065256378842108e+00,-1.623544992422670807e+00,-4.912894339285197809e+00
-8.190915454322547973e+00,-1.503815196081390804e+00,-4.916065304277438486e+00
-8.165765652266252062e+00,-1.384085399740104139e+00,-4.919236269269678274e+00
-8.140615850209956150e+00,-1.264355603398824135e+00,-4.922407234261918063e+00
-8.115466048153662015e+00,-1.144625807057544131e+00,-4.925578199254158740e+00
-8.088170690802025220e+00,-1.018960064370356022e+00,-4.925747247858720534e+00
-8.060684617424136889e+00,-8.927666820079837029e-01,-4.925649459451044265e+00
-8.033198544046248557e+00,-7.665732996456114945e-01,-4.925551671043367996e+00
-8.005712470668358449e+00,-6.403799172832322917e-01,-4.925453882635692615e+00
-7.978226397290470118e+00,-5.141865349208600833e-01,-4.925356094228016346e+00
-7.950649180585523723e+00,-3.832466218850377748e-01,-4.922768702978116195e+00
-7.923059246207032835e+00,-2.516444022436108430e-01,-4.919833925285114873e+00
-7.895469311828542835e+00,-1.200421826021911831e-01,-4.916899147592114439e+00
-7.867879377450053724e+00,1.156003703922847681e-02,-4.913964369899113116e+00
-7.840289443071562836e+00,1.431622566806554087e-01,-4.911029592206112682e+00
-7.814480539757074240e+00,2.784076932611944666e-01,-4.905877967931898453e+00
-7.789019154698976877e+00,4.143640014396101634e-01,-4.900293788227203962e+00
-7.763557769640877737e+00,5.503203096180333542e-01,-4.894709608522509470e+00
-7.738096384582780374e+00,6.862766177964491066e-01,-4.889125428817814978e+00
-7.712634999524683010e+00,8.222329259748647479e-01,-4.883541249113120486e+00
-7.690644582344421387e+00,9.608152392962083788e-01,-4.875863105904535644e+00
-7.669544156927709189e+00,1.100070887269575248e+00,-4.867648048977006425e+00
-7.648443731510996102e+00,1.239326535242942118e+00,-4.859432992049476319e+00
-7.627343306094283015e+00,1.378582183216316537e+00,-4.851217935121946212e+00
-7.606242880677569929e+00,1.517837831189683406e+00,-4.843002878194416105e+00
-7.590121122375307117e+00,1.658788374447893510e+00,-4.832726871230691224e+00
-7.575614066920972611e+00,1.800288613474168464e+00,-4.821782448039010127e+00
-7.561107011466638994e+00,1.941788852500435425e+00,-4.810838024847329919e+00
-7.546599956012305377e+00,2.083289091526702386e+00,-4.799893601655649711e+00
-7.532092900557971760e+00,2.224789330552977340e+00,-4.788949178463968614e+00
-7.523889143729083351e+00,2.367139440488154278e+00,-4.775965881966911297e+00
-7.518206706350373913e+00,2.509829498786894320e+00,-4.762167036147702426e+00
-7.512524268971663588e+00,2.652519557085642798e+00,-4.748368190328492666e+00
-7.506841831592953262e+00,2.795209615384383284e+00,-4.734569344509283795e+00
-7.501159394214243825e+00,2.937899673683123325e+00,-4.720770498690074923e+00
-7.502249105862317968e+00,3.080667328835577479e+00,-4.707364231913251373e+00
-7.506622283705197241e+00,3.223472606704991250e+00,-4.694148306490309785e+00
-7.510995461548076513e+00,3.366277884574397028e+00,-4.680932381067369086e+00
-7.515368639390955785e+00,3.509083162443803250e+00,-4.667716455644428386e+00
-7.519741817233835057e+00,3.651888440313217021e+00,-4.654500530221486798e+00
-7.529467586607036189e+00,3.794051321596348725e+00,-4.643006677387327308e+00
-7.542301312352681641e+00,3.935841198410030106e+00,-4.632512737669235214e+00
-7.555135038098327982e+00,4.077631075223719925e+00,-4.622018797951141345e+00
-7.567968763843974322e+00,4.219420952037401307e+00,-4.611524858233049251e+00
-7.580802489589620663e+00,4.361210828851083576e+00,-4.601030918514956269e+00
-7.597406157577195174e+00,4.501724797102513165e+00,-4.592042649492904971e+00
-7.616609785731615290e+00,4.641358828414445803e+00,-4.584092774054331798e+00
-7.635813413886036294e+00,4.780992859726378441e+00,-4.576142898615758625e+00
-7.655017042040457298e+00,4.920626891038319073e+00,-4.568193023177185452e+00
-7.674220670194878302e+00,5.060260922350251711e+00,-4.560243147738612279e+00
-7.695782256241118446e+00,5.198078630629733077e+00,-4.553637044400148604e+00
-7.719265141310322598e+00,5.334416371993892625e+00,-4.548125866476588897e+00
-7.742748026379525861e+00,5.470754113358044179e+00,-4.542614688553029190e+00
-7.766230911448729124e+00,5.607091854722195734e+00,-4.537103510629469483e+00
-7.789713796517934163e+00,5.743429596086354394e+00,-4.531592332705909776e+00
-7.814313320067132196e+00,5.877503697453667186e+00,-4.527329318587437257e+00
-7.839984816557126202e+00,6.009404704424015087e+00,-4.524264541721846555e+00
-7.865656313047121984e+00,6.141305711394370981e+00,-4.521199764856256742e+00
-7.891327809537115101e+00,6.273206718364718881e+00,-4.518134987990666041e+00
-7.916999306027109107e+00,6.405107725335066782e+00,-4.515070211125076227e+00
-7.942716786523560835e+00,6.534390872849989762e+00,-4.513231920077264370e+00
-7.968486248940352290e+00,6.660714700980503444e+00,-4.512780091258246529e+00
-7.994255711357144634e+00,6.787038529111018015e+00,-4.512328262439227800e+00
-8.020025173773937865e+00,6.913362357241538803e+00,-4.511876433620209959e+00
-8.045794636190729321e+00,7.039686185372053373e+00,-4.511424604801191229e+00
-8.070710093078723446e+00,7.163131032094343098e+00,-4.512262133374361994e+00
-8.094486875928323499e+00,7.282737236939006209e+00,-4.514818805137117863e+00
-8.118263658777921776e+00,7.402343441783663103e+00,-4.517375476899873732e+00
-8.142040441627520053e+00,7.521949646628319996e+00,-4.519932148662629601e+00
-8.165817224477118330e+00,7.641555851472983107e+00,-4.522488820425385470e+00
-8.188010677200951548e+00,7.758115050462419227e+00,-4.526501507012069325e+00
-8.207704134989363354e+00,7.869863187575189656e+00,-4.532813164373374448e+00
-8.227397592777775159e+00,7.981611324687966302e+00,-4.539124821734680459e+00
-8.247091050566186965e+00,8.093359461800737620e+00,-4.545436479095985582e+00
-8.266784508354598771e+00,8.205107598913508937e+00,-4.551748136457290705e+00
-8.284335976358562448e+00,8.313733803229865771e+00,-4.559818600011147360e+00
-8.297855463591796266e+00,8.416483428164722724e+00,-4.571199757574509803e+00
-8.311374950825028307e+00,8.519233053099581454e+00,-4.582580915137872246e+00
-8.324894438058262125e+00,8.621982678034443737e+00,-4.593962072701235577e+00
-8.338413925291495943e+00,8.724732302969300690e+00,-4.605343230264598020e+00
-8.349403428019881446e+00,8.824378165672341012e+00,-4.618964943645650578e+00
-8.354658299203943983e+00,8.916988833983264584e+00,-4.637665250213468759e+00
-8.359913170388006520e+00,9.009599502294184603e+00,-4.656365556781286053e+00
-8.365168041572070834e+00,9.102210170605102846e+00,-4.675065863349102457e+00
-8.370422912756133371e+00,9.194820838916028194e+00,-4.693766169916920639e+00
-8.372930469653233843e+00,9.284439013065526325e+00,-4.715378440854605557e+00
-8.367830079294133583e+00,9.365770280306477957e+00,-4.745054613124230158e+00
-8.362729688935033323e+00,9.447101547547434919e+00,-4.774730785393855648e+00
-8.357629298575933063e+00,9.528432814788386551e+00,-4.804406957663480249e+00
-8.352528908216834580e+00,9.609764082029338184e+00,-4.834083129933104850e+00
-8.344634538726943163e+00,9.688307220685071997e+00,-4.867312849151016252e+00
-8.327088241330688589e+00,9.757218642410032672e+00,-4.912818457826637619e+00
-8.309541943934432240e+00,9.826130064134993347e+00,-4.958324066502258987e+00
-8.291995646538175890e+00,9.895041485859959352e+00,-5.003829675177882130e+00
-8.274449349141921317e+00,9.963952907584920027e+00,-5.049335283853503498e+00
-8.254233072709331154e+00,1.003037366380665141e+01,-5.098116525784256226e+00
-8.222150222781927198e+00,1.008572479556959323e+01,-5.161456137737813421e+00
-8.190067372854525019e+00,1.014107592733253327e+01,-5.224795749691367952e+00
-8.157984522927122839e+00,1.019642705909547331e+01,-5.288135361644922483e+00
-8.125901672999718883e+00,1.025177819085841513e+01,-5.351474973598480567e+00
-8.091458806072866494e+00,1.030504232679910359e+01,-5.415635485191417686e+00
-8.042855837149318177e+00,1.034578448780628968e+01,-5.484721394620644119e+00
-7.994252868225769859e+00,1.038652664881347576e+01,-5.553807304049871441e+00
-7.945649899302219765e+00,1.042726880982066540e+01,-5.622893213479102315e+00
-7.897046930378671448e+00,1.046801097082785148e+01,-5.691979122908329636e+00
-7.846752843264642507e+00,1.050732424675353194e+01,-5.759203671578847938e+00
-7.781576916074380179e+00,1.053406333396197425e+01,-5.810048245572738246e+00
-7.716400988884121404e+00,1.056080242117041479e+01,-5.860892819566625001e+00
-7.651225061693862628e+00,1.058754150837885710e+01,-5.911737393560511755e+00
-7.586049134503600300e+00,1.061428059558729942e+01,-5.962581967554401174e+00
-7.519957824200613317e+00,1.064028730662432132e+01,-6.012308569895239430e+00
-7.439830639502470255e+00,1.065506424969960264e+01,-6.044892940222672983e+00
-7.359703454804322753e+00,1.066984119277488396e+01,-6.077477310550109202e+00
-7.279576270106179692e+00,1.068461813585016529e+01,-6.110061680877542756e+00
-7.199449085408037519e+00,1.069939507892544484e+01,-6.142646051204976310e+00
-7.119051001916428589e+00,1.071397051916476784e+01,-6.174978222835071584e+00
-7.025649776338700470e+00,1.071887382327807359e+01,-6.195204856992860165e+00
-6.932248550760973238e+00,1.072377712739137934e+01,-6.215431491150648746e+00
-6.838847325183240677e+00,1.072868043150468509e+01,-6.235658125308438215e+00
-6.745446099605513446e+00,1.073358373561799084e+01,-6.255884759466227685e+00
-6.652044874027785326e+00,1.073848703973129659e+01,-6.276111393624016266e+00
-6.547283494081451494e+00,1.073576409033525536e+01,-6.288522817682911104e+00
-6.442285444252443760e+00,1.073288226065776918e+01,-6.300771424864745285e+00
-6.337287394423436027e+00,1.073000043098028478e+01,-6.313020032046578578e+00
-6.232289344594422076e+00,1.072711860130279860e+01,-6.325268639228413647e+00
-6.127291294765414342e+00,1.072423677162531419e+01,-6.337517246410247829e+00
-6.012980960229118210e+00,1.071600708650901268e+01,-6.344712634340846868e+00
-5.898063302777123873e+00,1.070742862821191999e+01,-6.351578464494191500e+00
-5.783145645325135753e+00,1.069885016991482907e+01,-6.358444294647536132e+00
-5.668227987873147633e+00,1.069027171161773637e+01,-6.365310124800881653e+00
-5.553310330421152408e+00,1.068169325332064368e+01,-6.372175954954226285e+00
-5.430991342280067080e+00,1.066987484743721204e+01,-6.375519542892920555e+00
-5.307831293833401354e+00,1.065768826569169825e+01,-6.378462876034496354e+00
-5.184671245386730298e+00,1.064550168394618446e+01,-6.381406209176071265e+00
-5.061511196940064572e+00,1.063331510220066889e+01,-6.384349542317647064e+00
-4.938351148493399734e+00,1.062112852045515510e+01,-6.387292875459221975e+00
-4.809563807732690321e+00,1.060763940875772171e+01,-6.387554083869875221e+00
-4.679838584919647992e+00,1.059393320873497046e+01,-6.387368271492040783e+00
-4.550113362106606552e+00,1.058022700871221744e+01,-6.387182459114206345e+00
-4.420388139293557117e+00,1.056652080868946442e+01,-6.386996646736371908e+00
-4.290662916480514788e+00,1.055281460866671139e+01,-6.386810834358537470e+00
-4.156947524085371271e+00,1.053957280610840641e+01,-6.384385704894500080e+00
-4.022334343534248013e+00,1.052643549297960135e+01,-6.381456729086067092e+00
-3.887721162983131418e+00,1.051329817985079629e+01,-6.378527753277634993e+00
-3.753107982432015266e+00,1.050016086672199123e+01,-6.375598777469202005e+00
-3.618494801880891565e+00,1.048702355359318439e+01,-6.372669801660769018e+00
-3.481391658836483494e+00,1.047594707512713441e+01,-6.367701900717533725e+00
-3.343567737175596299e+00,1.046546715406346095e+01,-6.362143784603698116e+00
-3.205743815514702000e+00,1.045498723299978572e+01,-6.356585668489862506e+00
-3.067919893853814806e+00,1.044450731193611226e+01,-6.351027552376026897e+00
-2.930095972192927611e+00,1.043402739087243880e+01,-6.345469436262191287e+00
-2.791145379484420985e+00,1.042703425145177043e+01,-6.337914552394646073e+00
-2.651787933342061532e+00,1.042130022762441222e+01,-6.329638613504927847e+00
-2.512430487199702522e+00,1.041556620379705400e+01,-6.321362674615210508e+00
-2.373073041057335519e+00,1.040983217996969401e+01,-6.313086735725492282e+00
-2.233715594914976510e+00,1.040409815614233580e+01,-6.304810796835774056e+00
-2.094433593929474036e+00,1.040292987165592109e+01,-6.295516775057681258e+00
-1.955184877571988444e+00,1.040377588393757158e+01,-6.285773599064129691e+00
-1.815936161214510625e+00,1.040462189621922207e+01,-6.276030423070578124e+00
-1.676687444857032805e+00,1.040546790850087078e+01,-6.266287247077026556e+00
-1.537438728499547214e+00,1.040631392078252127e+01,-6.256544071083474101e+00
-1.399119752943703832e+00,1.041109971543640889e+01,-6.248272687727312480e+00
-1.261294702188728190e+00,1.041797851947554854e+01,-6.240783194209764240e+00
-1.123469651433752770e+00,1.042485732351468997e+01,-6.233293700692215999e+00
-9.856446006787694669e-01,1.043173612755382962e+01,-6.225804207174666871e+00
-8.478195499237939359e-01,1.043861493159296927e+01,-6.218314713657118631e+00
-7.115617154919937626e-01,1.044805573117962005e+01,-6.212280309182600213e+00
-5.762964513981969628e-01,1.045911912794636223e+01,-6.207167461102001127e+00
-4.410311873044077124e-01,1.047018252471310262e+01,-6.202054613021402929e+00
-3.057659232106184066e-01,1.048124592147984302e+01,-6.196941764940803843e+00
-1.705006591168216623e-01,1.049230931824658519e+01,-6.191828916860204757e+00
-3.734630582405251698e-02,1.050470025637732796e+01,-6.188082715256741473e+00
9.422486436795167453e-02,1.051808685053107517e+01,-6.185361498511130485e+00
2.257960345599631102e-01,1.053147344468482238e+01,-6.182640281765518608e+00
3.573672047519672601e-01,1.054486003883856782e+01,-6.179919065019907620e+00
4.889383749439714655e-01,1.055824663299231325e+01,-6.177197848274296632e+00
6.179475363665539733e-01,1.057187826496660676e+01,-6.175826454097831153e+00
7.446903054161735369e-01,1.058572666116676508e+01,-6.175649133732533436e+00
8.714330744657932115e-01,1.059957505736692163e+01,-6.175471813367235718e+00
9.981758435154197695e-01,1.061342345356708172e+01,-6.175294493001938001e+00
1.124918612565039222e+00,1.062727184976724004e+01,-6.175117172636641172e+00
1.248740871386257334e+00,1.064043473088453240e+01,-6.176354556185776445e+00
1.369520932052897155e+00,1.065288353379050790e+01,-6.179065589645781564e+00
1.490300992719530537e+00,1.066533233669648162e+01,-6.181776623105785795e+00
1.611081053386163697e+00,1.067778113960245534e+01,-6.184487656565790026e+00
1.731861114052803519e+00,1.069022994250843084e+01,-6.187198690025794257e+00
1.849454759541499183e+00,1.070121462806817902e+01,-6.191487012407376866e+00
1.963137804584545121e+00,1.071040244233937777e+01,-6.197711098465440216e+00
2.076820849627597276e+00,1.071959025661057474e+01,-6.203935184523503565e+00
2.190503894670643437e+00,1.072877807088177349e+01,-6.210159270581566915e+00
2.304186939713689597e+00,1.073796588515297046e+01,-6.216383356639629376e+00
2.414510261138704816e+00,1.074506293045462968e+01,-6.224468995998085674e+00
2.519961983317562382e+00,1.074912836075045419e+01,-6.235253887642109305e+00
2.625413705496419503e+00,1.075319379104627870e+01,-6.246038779286132936e+00
2.730865427675282842e+00,1.075725922134210499e+01,-6.256823670930157455e+00
2.836317149854139963e+00,1.076132465163792951e+01,-6.267608562574181086e+00
2.938328436484299644e+00,1.076282461198095142e+01,-6.280687182791774958e+00
3.034414528558373902e+00,1.075990626296080954e+01,-6.297716113330518617e+00
3.130500620632443276e+00,1.075698791394066944e+01,-6.314745043869260499e+00
3.226586712706512206e+00,1.075406956492052757e+01,-6.331773974408002381e+00
3.322672804780586908e+00,1.075115121590038569e+01,-6.348802904946745151e+00
3.415330345884732832e+00,1.074534464658422550e+01,-6.368698272660628490e+00
3.500916500613414417e+00,1.073358112290752508e+01,-6.394505667048240305e+00
3.586502655342100887e+00,1.072181759923082289e+01,-6.420313061435853008e+00
3.672088810070782472e+00,1.071005407555412248e+01,-6.446120455823463935e+00
3.757674964799464057e+00,1.069829055187742206e+01,-6.471927850211074862e+00
3.839937049646438005e+00,1.068346800820153319e+01,-6.501146600166825884e+00
3.913888959789129540e+00,1.066099791452767853e+01,-6.538893739042920039e+00
3.987840869931821075e+00,1.063852782085382209e+01,-6.576640877919013306e+00
4.061792780074516607e+00,1.061605772717996565e+01,-6.614388016795108349e+00
4.135744690217207697e+00,1.059358763350611099e+01,-6.652135155671201616e+00
4.206569608075835909e+00,1.056803967076994866e+01,-6.693229264780994114e+00
4.267752966391941349e+00,1.053300161175834049e+01,-6.744643198778025983e+00
4.328936324708042349e+00,1.049796355274673587e+01,-6.796057132775055187e+00
4.390119683024143349e+00,1.046292549373512948e+01,-6.847471066772083503e+00
4.451303041340248789e+00,1.042788743472352131e+01,-6.898885000769115372e+00
4.509739999472477834e+00,1.039000130654250853e+01,-6.951055357850897565e+00
4.557465996887608561e+00,1.034100770860081475e+01,-7.006175764963216146e+00
4.605191994302741065e+00,1.029201411065911564e+01,-7.061296172075537392e+00
4.652917991717871793e+00,1.024302051271742009e+01,-7.116416579187855085e+00
4.700643989133002520e+00,1.019402691477572453e+01,-7.171536986300173666e+00
4.746351345354588247e+00,1.014283775348228467e+01,-7.225078237181177698e+00
4.781713165459244408e+00,1.008039633001117252e+01,-7.270526312376680345e+00
4.817074985563900569e+00,1.001795490654006038e+01,-7.315974387572182991e+00
4.852436805668559394e+00,9.955513483068944680e+00,-7.361422462767689190e+00
4.887798625773215555e+00,9.893072059597834311e+00,-7.406870537963191836e+00
4.921834874993737508e+00,9.829104151590335903e+00,-7.450855480022736899e+00
4.946371199544635999e+00,9.754196437738729131e+00,-7.484354634607922385e+00
4.970907524095533603e+00,9.679288723887127688e+00,-7.517853789193106095e+00
4.995443848646430318e+00,9.604381010035526245e+00,-7.551352943778288918e+00
5.019980173197327922e+00,9.529473296183924802e+00,-7.584852098363472628e+00
5.043758390499488264e+00,9.453628051293007317e+00,-7.617524970509089499e+00
5.059007901253341544e+00,9.367235582209843869e+00,-7.640902165209563890e+00
5.074257412007194823e+00,9.280843113126678645e+00,-7.664279359910037392e+00
5.089506922761049879e+00,9.194450644043509868e+00,-7.687656554610512671e+00
5.104756433514903158e+00,9.108058174960344644e+00,-7.711033749310986174e+00
5.119689693981396061e+00,9.021237003016663536e+00,-7.734103617171050438e+00
5.127191072694922802e+00,8.924341313850860047e+00,-7.749951304281490039e+00
5.134692451408449543e+00,8.827445624685063663e+00,-7.765798991391929640e+00
5.142193830121975395e+00,8.730549935519265503e+00,-7.781646678502369241e+00
5.149695208835502136e+00,8.633654246353462014e+00,-7.797494365612808842e+00
5.157196587549028877e+00,8.536758557187663854e+00,-7.813342052723248443e+00
